hour,time_utc,month,source_year,local_hour,ghi,dni,dhi,t2m,rain_mm
314,2023-01-14T02:00:00Z,1,2023,21,0.00,0.00,0.00,2.42,0.0
315,2023-01-14T03:00:00Z,1,2023,22,0.00,0.00,0.00,1.93,0.0
316,2023-01-14T04:00:00Z,1,2023,23,0.00,0.00,0.00,1.32,0.0
317,2023-01-14T05:00:00Z,1,2023,0,0.00,0.00,0.00,0.78,0.0
318,2023-01-14T06:00:00Z,1,2023,1,0.00,0.00,0.00,0.31,0.0
319,2023-01-14T07:00:00Z,1,2023,2,0.00,0.00,0.00,0.17,0.0
320,2023-01-14T08:00:00Z,1,2023,3,0.00,0.00,0.00,-0.10,0.0
321,2023-01-14T09:00:00Z,1,2023,4,0.00,0.00,0.00,-0.35,0.0
322,2023-01-14T10:00:00Z,1,2023,5,0.00,0.00,0.00,-0.55,0.0
323,2023-01-14T11:00:00Z,1,2023,6,0.00,0.00,0.00,-0.89,0.5
324,2023-01-14T12:00:00Z,1,2023,7,9.05,9.48,9.37,-1.19,0.3
325,2023-01-14T13:00:00Z,1,2023,8,57.40,120.26,47.28,-0.58,0.3
326,2023-01-14T14:00:00Z,1,2023,9,109.47,148.91,81.79,0.56,0.0
327,2023-01-14T15:00:00Z,1,2023,10,145.27,192.33,102.19,1.56,0.0
328,2023-01-14T16:00:00Z,1,2023,11,133.45,4.90,115.46,2.13,0.3
329,2023-01-14T17:00:00Z,1,2023,12,121.28,10.36,104.13,2.50,0.0
330,2023-01-14T18:00:00Z,1,2023,13,88.57,5.42,76.98,2.64,0.0
331,2023-01-14T19:00:00Z,1,2023,14,72.20,10.60,61.68,2.40,0.3
332,2023-01-14T20:00:00Z,1,2023,15,37.35,3.27,32.86,1.59,0.0
333,2023-01-14T21:00:00Z,1,2023,16,5.15,2.64,6.53,0.51,0.0
334,2023-01-14T22:00:00Z,1,2023,17,0.00,0.00,0.00,-0.08,0.0
335,2023-01-14T23:00:00Z,1,2023,18,0.00,0.00,0.00,-0.53,0.0
336,2023-01-15T00:00:00Z,1,2023,19,0.00,0.00,0.00,-0.96,0.0
337,2023-01-15T01:00:00Z,1,2023,20,0.00,0.00,0.00,-1.31,0.0
338,2023-01-15T02:00:00Z,1,2023,21,0.00,0.00,0.00,-1.53,0.0
339,2023-01-15T03:00:00Z,1,2023,22,0.00,0.00,0.00,-1.67,0.0
340,2023-01-15T04:00:00Z,1,2023,23,0.00,0.00,0.00,-1.82,0.0
341,2023-01-15T05:00:00Z,1,2023,0,0.00,0.00,0.00,-1.97,0.0
342,2023-01-15T06:00:00Z,1,2023,1,0.00,0.00,0.00,-2.14,0.0
343,2023-01-15T07:00:00Z,1,2023,2,0.00,0.00,0.00,-2.26,0.0
344,2023-01-15T08:00:00Z,1,2023,3,0.00,0.00,0.00,-2.36,0.0
345,2023-01-15T09:00:00Z,1,2023,4,0.00,0.00,0.00,-2.44,0.0
346,2023-01-15T10:00:00Z,1,2023,5,0.00,0.00,0.00,-2.42,0.0
347,2023-01-15T11:00:00Z,1,2023,6,0.00,0.00,0.00,-2.46,0.0
348,2023-01-15T12:00:00Z,1,2023,7,12.07,45.92,13.58,-2.44,0.0
349,2023-01-15T13:00:00Z,1,2023,8,65.75,46.79,52.98,-1.87,0.0
350,2023-01-15T14:00:00Z,1,2023,9,125.18,67.22,104.42,-1.08,0.0
351,2023-01-15T15:00:00Z,1,2023,10,165.20,46.26,136.02,-0.50,0.0
352,2023-01-15T16:00:00Z,1,2023,11,179.50,41.66,148.45,-0.21,0.0
353,2023-01-15T17:00:00Z,1,2023,12,174.98,0.47,152.21,-0.16,0.0
354,2023-01-15T18:00:00Z,1,2023,13,141.35,3.10,123.43,-0.31,0.0
355,2023-01-15T19:00:00Z,1,2023,14,82.35,7.35,71.14,-0.44,0.0
356,2023-01-15T20:00:00Z,1,2023,15,44.10,17.62,38.44,-0.65,0.0
357,2023-01-15T21:00:00Z,1,2023,16,5.38,0.00,5.75,-0.97,0.0
358,2023-01-15T22:00:00Z,1,2023,17,0.00,0.00,0.00,-1.20,0.0
359,2023-01-15T23:00:00Z,1,2023,18,0.00,0.00,0.00,-1.49,0.0
360,2023-01-16T00:00:00Z,1,2023,19,0.00,0.00,0.00,-1.84,0.3
361,2023-01-16T01:00:00Z,1,2023,20,0.00,0.00,0.00,-2.10,0.0
362,2023-01-16T02:00:00Z,1,2023,21,0.00,0.00,0.00,-2.18,0.3
363,2023-01-16T03:00:00Z,1,2023,22,0.00,0.00,0.00,-2.23,0.0
364,2023-01-16T04:00:00Z,1,2023,23,0.00,0.00,0.00,-2.39,0.0
365,2023-01-16T05:00:00Z,1,2023,0,0.00,0.00,0.00,-2.56,0.0
366,2023-01-16T06:00:00Z,1,2023,1,0.00,0.00,0.00,-2.59,0.0
367,2023-01-16T07:00:00Z,1,2023,2,0.00,0.00,0.00,-2.56,0.0
368,2023-01-16T08:00:00Z,1,2023,3,0.00,0.00,0.00,-2.58,0.0
369,2023-01-16T09:00:00Z,1,2023,4,0.00,0.00,0.00,-2.49,0.0
370,2023-01-16T10:00:00Z,1,2023,5,0.00,0.00,0.00,-2.30,0.0
371,2023-01-16T11:00:00Z,1,2023,6,0.00,0.00,0.00,-2.24,0.3
372,2023-01-16T12:00:00Z,1,2023,7,9.88,4.75,10.11,-2.20,1.0
373,2023-01-16T13:00:00Z,1,2023,8,57.28,35.06,50.31,-1.79,0.5
374,2023-01-16T14:00:00Z,1,2023,9,111.25,20.65,95.17,-1.40,0.3
375,2023-01-16T15:00:00Z,1,2023,10,144.88,8.13,125.22,-1.29,0.0
376,2023-01-16T16:00:00Z,1,2023,11,169.00,3.58,145.84,-1.31,0.0
377,2023-01-16T17:00:00Z,1,2023,12,166.32,6.28,143.88,-1.23,0.3
378,2023-01-16T18:00:00Z,1,2023,13,129.43,14.36,111.81,-1.02,0.3
379,2023-01-16T19:00:00Z,1,2023,14,97.85,15.41,84.03,-0.83,0.3
380,2023-01-16T20:00:00Z,1,2023,15,49.62,18.04,43.27,-1.00,0.0
381,2023-01-16T21:00:00Z,1,2023,16,7.38,7.06,7.87,-1.34,0.0
382,2023-01-16T22:00:00Z,1,2023,17,0.00,0.00,0.00,-1.70,0.0
383,2023-01-16T23:00:00Z,1,2023,18,0.00,0.00,0.00,-2.02,0.0
384,2023-01-17T00:00:00Z,1,2023,19,0.00,0.00,0.00,-2.28,0.0
385,2023-01-17T01:00:00Z,1,2023,20,0.00,0.00,0.00,-2.46,0.0
386,2023-01-17T02:00:00Z,1,2023,21,0.00,0.00,0.00,-2.49,0.0
387,2023-01-17T03:00:00Z,1,2023,22,0.00,0.00,0.00,-2.41,0.0
388,2023-01-17T04:00:00Z,1,2023,23,0.00,0.00,0.00,-2.34,0.0
389,2023-01-17T05:00:00Z,1,2023,0,0.00,0.00,0.00,-2.27,0.0
390,2023-01-17T06:00:00Z,1,2023,1,0.00,0.00,0.00,-2.23,0.0
391,2023-01-17T07:00:00Z,1,2023,2,0.00,0.00,0.00,-2.32,0.0
392,2023-01-17T08:00:00Z,1,2023,3,0.00,0.00,0.00,-2.51,0.0
393,2023-01-17T09:00:00Z,1,2023,4,0.00,0.00,0.00,-2.97,0.0
394,2023-01-17T10:00:00Z,1,2023,5,0.00,0.00,0.00,-3.73,0.0
395,2023-01-17T11:00:00Z,1,2023,6,0.00,0.00,0.00,-4.29,0.0
396,2023-01-17T12:00:00Z,1,2023,7,24.62,241.45,13.75,-4.05,0.0
397,2023-01-17T13:00:00Z,1,2023,8,163.88,630.64,48.07,-1.69,0.0
398,2023-01-17T14:00:00Z,1,2023,9,298.35,720.16,76.14,0.64,0.0
399,2023-01-17T15:00:00Z,1,2023,10,397.20,826.91,86.30,2.33,0.0
400,2023-01-17T16:00:00Z,1,2023,11,442.08,779.29,107.53,3.62,0.0
401,2023-01-17T17:00:00Z,1,2023,12,433.98,755.23,117.04,4.67,0.0
402,2023-01-17T18:00:00Z,1,2023,13,357.12,554.03,150.97,4.96,0.0
403,2023-01-17T19:00:00Z,1,2023,14,243.68,376.58,139.29,4.04,0.0
404,2023-01-17T20:00:00Z,1,2023,15,113.53,221.57,74.23,2.48,0.0
405,2023-01-17T21:00:00Z,1,2023,16,8.82,13.22,11.96,1.54,0.0
406,2023-01-17T22:00:00Z,1,2023,17,0.00,0.00,0.00,1.36,0.0
407,2023-01-17T23:00:00Z,1,2023,18,0.00,0.00,0.00,1.24,0.3
408,2023-01-18T00:00:00Z,1,2023,19,0.00,0.00,0.00,1.36,0.0
409,2023-01-18T01:00:00Z,1,2023,20,0.00,0.00,0.00,1.30,0.0
410,2023-01-18T02:00:00Z,1,2023,21,0.00,0.00,0.00,0.88,0.0
411,2023-01-18T03:00:00Z,1,2023,22,0.00,0.00,0.00,0.83,0.0
412,2023-01-18T04:00:00Z,1,2023,23,0.00,0.00,0.00,1.03,0.0
413,2023-01-18T05:00:00Z,1,2023,0,0.00,0.00,0.00,1.05,0.0
414,2023-01-18T06:00:00Z,1,2023,1,0.00,0.00,0.00,0.89,0.0
415,2023-01-18T07:00:00Z,1,2023,2,0.00,0.00,0.00,0.21,0.0
416,2023-01-18T08:00:00Z,1,2023,3,0.00,0.00,0.00,-0.25,0.0
417,2023-01-18T09:00:00Z,1,2023,4,0.00,0.00,0.00,-0.77,0.0
418,2023-01-18T10:00:00Z,1,2023,5,0.00,0.00,0.00,-0.63,0.0
419,2023-01-18T11:00:00Z,1,2023,6,0.00,0.00,0.00,-0.07,0.0
420,2023-01-18T12:00:00Z,1,2023,7,14.90,13.13,17.14,1.17,0.0
421,2023-01-18T13:00:00Z,1,2023,8,103.55,70.26,85.44,2.55,0.3
422,2023-01-18T14:00:00Z,1,2023,9,200.43,107.37,159.55,3.68,0.5
423,2023-01-18T15:00:00Z,1,2023,10,275.48,120.82,215.98,4.72,0.0
424,2023-01-18T16:00:00Z,1,2023,11,311.62,161.07,231.38,5.80,0.0
425,2023-01-18T17:00:00Z,1,2023,12,309.15,298.26,194.98,6.58,0.0
426,2023-01-18T18:00:00Z,1,2023,13,281.35,282.42,189.28,6.81,0.0
427,2023-01-18T19:00:00Z,1,2023,14,196.68,384.79,95.58,6.39,0.0
428,2023-01-18T20:00:00Z,1,2023,15,99.30,279.91,54.29,5.35,0.0
429,2023-01-18T21:00:00Z,1,2023,16,11.27,47.01,12.43,4.09,0.0
430,2023-01-18T22:00:00Z,1,2023,17,0.00,0.00,0.00,3.47,0.0
431,2023-01-18T23:00:00Z,1,2023,18,0.00,0.00,0.00,3.07,0.0
432,2023-01-19T00:00:00Z,1,2023,19,0.00,0.00,0.00,2.72,0.0
433,2023-01-19T01:00:00Z,1,2023,20,0.00,0.00,0.00,2.36,0.0
434,2023-01-19T02:00:00Z,1,2023,21,0.00,0.00,0.00,1.94,0.0
435,2023-01-19T03:00:00Z,1,2023,22,0.00,0.00,0.00,1.69,0.0
436,2023-01-19T04:00:00Z,1,2023,23,0.00,0.00,0.00,1.28,0.0
437,2023-01-19T05:00:00Z,1,2023,0,0.00,0.00,0.00,0.54,0.0
438,2023-01-19T06:00:00Z,1,2023,1,0.00,0.00,0.00,0.04,0.0
439,2023-01-19T07:00:00Z,1,2023,2,0.00,0.00,0.00,-0.36,0.0
440,2023-01-19T08:00:00Z,1,2023,3,0.00,0.00,0.00,-0.99,0.0
441,2023-01-19T09:00:00Z,1,2023,4,0.00,0.00,0.00,-1.45,0.0
442,2023-01-19T10:00:00Z,1,2023,5,0.00,0.00,0.00,-1.50,0.0
443,2023-01-19T11:00:00Z,1,2023,6,0.00,0.00,0.00,-1.78,0.0
444,2023-01-19T12:00:00Z,1,2023,7,13.43,0.00,13.81,-1.05,0.0
445,2023-01-19T13:00:00Z,1,2023,8,66.53,0.00,60.11,0.37,0.0
446,2023-01-19T14:00:00Z,1,2023,9,121.10,0.00,105.59,1.42,0.0
447,2023-01-19T15:00:00Z,1,2023,10,161.00,0.00,140.35,2.00,0.0
448,2023-01-19T16:00:00Z,1,2023,11,193.77,0.00,165.21,2.29,0.0
449,2023-01-19T17:00:00Z,1,2023,12,122.82,7.20,105.28,2.50,0.0
450,2023-01-19T18:00:00Z,1,2023,13,71.62,0.00,62.42,2.60,0.0
451,2023-01-19T19:00:00Z,1,2023,14,115.55,0.00,100.25,2.32,0.0
452,2023-01-19T20:00:00Z,1,2023,15,55.47,0.00,48.54,0.84,0.8
453,2023-01-19T21:00:00Z,1,2023,16,3.60,0.00,3.78,0.27,1.0
454,2023-01-19T22:00:00Z,1,2023,17,0.00,0.00,0.00,0.05,1.5
455,2023-01-19T23:00:00Z,1,2023,18,0.00,0.00,0.00,0.27,0.8
456,2023-01-20T00:00:00Z,1,2023,19,0.00,0.00,0.00,0.47,1.0
457,2023-01-20T01:00:00Z,1,2023,20,0.00,0.00,0.00,0.52,0.8
458,2023-01-20T02:00:00Z,1,2023,21,0.00,0.00,0.00,0.58,1.3
459,2023-01-20T03:00:00Z,1,2023,22,0.00,0.00,0.00,0.60,3.6
460,2023-01-20T04:00:00Z,1,2023,23,0.00,0.00,0.00,0.50,3.8
461,2023-01-20T05:00:00Z,1,2023,0,0.00,0.00,0.00,0.53,6.1
462,2023-01-20T06:00:00Z,1,2023,1,0.00,0.00,0.00,0.55,3.6
463,2023-01-20T07:00:00Z,1,2023,2,0.00,0.00,0.00,0.63,0.0
464,2023-01-20T08:00:00Z,1,2023,3,0.00,0.00,0.00,0.73,0.5
465,2023-01-20T09:00:00Z,1,2023,4,0.00,0.00,0.00,0.86,0.0
466,2023-01-20T10:00:00Z,1,2023,5,0.00,0.00,0.00,0.90,0.3
467,2023-01-20T11:00:00Z,1,2023,6,0.00,0.00,0.00,0.76,0.0
468,2023-01-20T12:00:00Z,1,2023,7,11.60,44.45,12.44,0.64,0.3
469,2023-01-20T13:00:00Z,1,2023,8,60.53,79.91,46.12,0.75,0.0
470,2023-01-20T14:00:00Z,1,2023,9,104.15,65.15,76.09,0.91,0.0
471,2023-01-20T15:00:00Z,1,2023,10,130.00,60.05,101.00,1.00,0.0
472,2023-01-20T16:00:00Z,1,2023,11,136.57,39.94,110.53,0.94,0.3
473,2023-01-20T17:00:00Z,1,2023,12,131.18,2.98,111.37,0.82,0.5
474,2023-01-20T18:00:00Z,1,2023,13,111.00,10.21,95.31,0.67,0.3
475,2023-01-20T19:00:00Z,1,2023,14,85.90,13.05,73.75,0.54,0.0
476,2023-01-20T20:00:00Z,1,2023,15,46.65,16.05,41.29,0.24,0.5
477,2023-01-20T21:00:00Z,1,2023,16,7.68,2.61,8.03,-0.27,0.3
478,2023-01-20T22:00:00Z,1,2023,17,0.00,0.00,0.00,-0.80,0.0
479,2023-01-20T23:00:00Z,1,2023,18,0.00,0.00,0.00,-1.36,0.0
480,2023-01-21T00:00:00Z,1,2023,19,0.00,0.00,0.00,-1.61,0.0
481,2023-01-21T01:00:00Z,1,2023,20,0.00,0.00,0.00,-1.83,0.0
482,2023-01-21T02:00:00Z,1,2023,21,0.00,0.00,0.00,-2.43,0.0
483,2023-01-21T03:00:00Z,1,2023,22,0.00,0.00,0.00,-3.05,0.0
484,2023-01-21T04:00:00Z,1,2023,23,0.00,0.00,0.00,-3.62,0.0
485,2023-01-21T05:00:00Z,1,2023,0,0.00,0.00,0.00,-4.11,0.0
486,2023-01-21T06:00:00Z,1,2023,1,0.00,0.00,0.00,-4.41,0.0
487,2023-01-21T07:00:00Z,1,2023,2,0.00,0.00,0.00,-4.74,0.0
488,2023-01-21T08:00:00Z,1,2023,3,0.00,0.00,0.00,-5.32,0.0
489,2023-01-21T09:00:00Z,1,2023,4,0.00,0.00,0.00,-6.00,0.0
490,2023-01-21T10:00:00Z,1,2023,5,0.00,0.00,0.00,-6.44,0.0
491,2023-01-21T11:00:00Z,1,2023,6,0.00,0.00,0.00,-6.57,0.0
492,2023-01-21T12:00:00Z,1,2023,7,18.25,150.35,13.15,-6.25,0.0
493,2023-01-21T13:00:00Z,1,2023,8,100.05,339.90,42.83,-4.12,0.0
494,2023-01-21T14:00:00Z,1,2023,9,165.90,342.01,67.41,-1.22,0.0
495,2023-01-21T15:00:00Z,1,2023,10,208.98,377.66,89.18,-0.21,0.0
496,2023-01-21T16:00:00Z,1,2023,11,234.95,411.62,109.20,0.10,0.0
497,2023-01-21T17:00:00Z,1,2023,12,144.20,15.04,120.56,0.08,0.0
498,2023-01-21T18:00:00Z,1,2023,13,137.75,42.58,112.66,-0.16,0.0
499,2023-01-21T19:00:00Z,1,2023,14,98.75,48.75,80.87,-0.61,0.0
500,2023-01-21T20:00:00Z,1,2023,15,50.65,55.04,39.58,-1.43,0.0
501,2023-01-21T21:00:00Z,1,2023,16,6.38,34.48,7.13,-3.96,0.0
502,2023-01-21T22:00:00Z,1,2023,17,0.00,0.00,0.00,-6.12,0.0
503,2023-01-21T23:00:00Z,1,2023,18,0.00,0.00,0.00,-7.18,0.0
504,2023-01-22T00:00:00Z,1,2023,19,0.00,0.00,0.00,-8.03,0.0
505,2023-01-22T01:00:00Z,1,2023,20,0.00,0.00,0.00,-8.56,0.0
506,2023-01-22T02:00:00Z,1,2023,21,0.00,0.00,0.00,-8.74,0.0
507,2023-01-22T03:00:00Z,1,2023,22,0.00,0.00,0.00,-8.62,0.0
508,2023-01-22T04:00:00Z,1,2023,23,0.00,0.00,0.00,-8.60,0.0
509,2023-01-22T05:00:00Z,1,2023,0,0.00,0.00,0.00,-8.53,0.0
510,2023-01-22T06:00:00Z,1,2023,1,0.00,0.00,0.00,-8.31,0.0
511,2023-01-22T07:00:00Z,1,2023,2,0.00,0.00,0.00,-9.26,0.0
512,2023-01-22T08:00:00Z,1,2023,3,0.00,0.00,0.00,-9.19,0.0
513,2023-01-22T09:00:00Z,1,2023,4,0.00,0.00,0.00,-7.75,0.0
514,2023-01-22T10:00:00Z,1,2023,5,0.00,0.00,0.00,-7.06,0.0
515,2023-01-22T11:00:00Z,1,2023,6,0.00,0.00,0.00,-7.02,0.0
516,2023-01-22T12:00:00Z,1,2023,7,15.88,99.82,13.87,-7.46,0.0
517,2023-01-22T13:00:00Z,1,2023,8,89.82,241.54,48.99,-5.84,0.0
518,2023-01-22T14:00:00Z,1,2023,9,144.38,245.20,74.17,-2.49,0.0
519,2023-01-22T15:00:00Z,1,2023,10,185.88,283.19,96.22,-0.86,0.0
520,2023-01-22T16:00:00Z,1,2023,11,204.65,240.62,118.56,-0.06,0.0
521,2023-01-22T17:00:00Z,1,2023,12,145.45,1.33,123.77,0.36,0.0
522,2023-01-22T18:00:00Z,1,2023,13,131.55,79.36,102.71,0.64,0.0
523,2023-01-22T19:00:00Z,1,2023,14,120.00,81.46,89.00,0.73,0.0
524,2023-01-22T20:00:00Z,1,2023,15,64.38,73.10,47.18,0.46,0.0
525,2023-01-22T21:00:00Z,1,2023,16,6.05,2.41,6.20,-0.37,0.0
526,2023-01-22T22:00:00Z,1,2023,17,0.00,0.00,0.00,-0.36,0.0
527,2023-01-22T23:00:00Z,1,2023,18,0.00,0.00,0.00,0.02,0.5
528,2023-01-23T00:00:00Z,1,2023,19,0.00,0.00,0.00,0.60,0.5
529,2023-01-23T01:00:00Z,1,2023,20,0.00,0.00,0.00,0.78,1.5
530,2023-01-23T02:00:00Z,1,2023,21,0.00,0.00,0.00,0.97,1.3
531,2023-01-23T03:00:00Z,1,2023,22,0.00,0.00,0.00,0.78,1.3
532,2023-01-23T04:00:00Z,1,2023,23,0.00,0.00,0.00,0.76,1.0
533,2023-01-23T05:00:00Z,1,2023,0,0.00,0.00,0.00,0.72,1.3
534,2023-01-23T06:00:00Z,1,2023,1,0.00,0.00,0.00,0.68,2.0
535,2023-01-23T07:00:00Z,1,2023,2,0.00,0.00,0.00,0.52,3.0
536,2023-01-23T08:00:00Z,1,2023,3,0.00,0.00,0.00,0.44,3.3
537,2023-01-23T09:00:00Z,1,2023,4,0.00,0.00,0.00,0.51,2.5
538,2023-01-23T10:00:00Z,1,2023,5,0.00,0.00,0.00,0.47,2.3
539,2023-01-23T11:00:00Z,1,2023,6,0.00,0.00,0.00,0.41,0.5
540,2023-01-23T12:00:00Z,1,2023,7,11.27,31.73,12.00,0.50,0.3
541,2023-01-23T13:00:00Z,1,2023,8,57.80,124.84,45.25,0.63,0.0
542,2023-01-23T14:00:00Z,1,2023,9,109.53,186.97,79.21,0.70,0.3
543,2023-01-23T15:00:00Z,1,2023,10,146.30,206.60,97.55,0.53,0.0
544,2023-01-23T16:00:00Z,1,2023,11,107.85,18.73,88.48,0.30,0.3
545,2023-01-23T17:00:00Z,1,2023,12,127.12,49.44,100.04,0.27,1.0
546,2023-01-23T18:00:00Z,1,2023,13,110.15,109.14,76.60,0.27,1.3
547,2023-01-23T19:00:00Z,1,2023,14,75.20,87.03,58.24,0.36,1.5
548,2023-01-23T20:00:00Z,1,2023,15,54.83,20.74,47.03,0.36,1.3
549,2023-01-23T21:00:00Z,1,2023,16,10.18,6.79,10.39,0.19,1.0
550,2023-01-23T22:00:00Z,1,2023,17,0.00,0.00,0.00,-0.04,0.0
551,2023-01-23T23:00:00Z,1,2023,18,0.00,0.00,0.00,-0.35,0.3
552,2023-01-24T00:00:00Z,1,2023,19,0.00,0.00,0.00,-1.10,0.0
553,2023-01-24T01:00:00Z,1,2023,20,0.00,0.00,0.00,-1.81,0.0
554,2023-01-24T02:00:00Z,1,2023,21,0.00,0.00,0.00,-2.29,0.0
555,2023-01-24T03:00:00Z,1,2023,22,0.00,0.00,0.00,-2.70,0.0
556,2023-01-24T04:00:00Z,1,2023,23,0.00,0.00,0.00,-3.14,0.0
557,2023-01-24T05:00:00Z,1,2023,0,0.00,0.00,0.00,-3.53,0.0
558,2023-01-24T06:00:00Z,1,2023,1,0.00,0.00,0.00,-3.93,0.0
559,2023-01-24T07:00:00Z,1,2023,2,0.00,0.00,0.00,-4.47,0.0
560,2023-01-24T08:00:00Z,1,2023,3,0.00,0.00,0.00,-5.45,0.0
561,2023-01-24T09:00:00Z,1,2023,4,0.00,0.00,0.00,-5.95,0.0
562,2023-01-24T10:00:00Z,1,2023,5,0.00,0.00,0.00,-6.17,0.0
563,2023-01-24T11:00:00Z,1,2023,6,0.00,0.00,0.00,-6.05,0.0
564,2023-01-24T12:00:00Z,1,2023,7,19.02,36.62,20.34,-5.40,0.0
565,2023-01-24T13:00:00Z,1,2023,8,116.32,142.57,84.46,-3.90,0.0
566,2023-01-24T14:00:00Z,1,2023,9,207.20,262.78,132.16,-2.19,0.0
567,2023-01-24T15:00:00Z,1,2023,10,273.48,370.97,140.46,-0.27,0.0
568,2023-01-24T16:00:00Z,1,2023,11,305.92,493.39,106.24,0.63,0.0
569,2023-01-24T17:00:00Z,1,2023,12,262.02,401.01,114.97,0.79,0.0
570,2023-01-24T18:00:00Z,1,2023,13,172.12,78.48,135.68,0.89,0.0
571,2023-01-24T19:00:00Z,1,2023,14,160.00,367.93,66.02,0.88,0.0
572,2023-01-24T20:00:00Z,1,2023,15,98.65,324.31,44.53,0.74,0.0
573,2023-01-24T21:00:00Z,1,2023,16,17.65,118.56,14.11,0.49,0.0
574,2023-01-24T22:00:00Z,1,2023,17,0.00,0.00,0.00,0.28,0.0
575,2023-01-24T23:00:00Z,1,2023,18,0.00,0.00,0.00,-0.10,0.0
576,2023-01-25T00:00:00Z,1,2023,19,0.00,0.00,0.00,-0.72,0.0
577,2023-01-25T01:00:00Z,1,2023,20,0.00,0.00,0.00,-1.20,0.0
578,2023-01-25T02:00:00Z,1,2023,21,0.00,0.00,0.00,-1.54,0.0
579,2023-01-25T03:00:00Z,1,2023,22,0.00,0.00,0.00,-1.72,0.0
580,2023-01-25T04:00:00Z,1,2023,23,0.00,0.00,0.00,-2.04,0.0
581,2023-01-25T05:00:00Z,1,2023,0,0.00,0.00,0.00,-2.11,0.0
582,2023-01-25T06:00:00Z,1,2023,1,0.00,0.00,0.00,-2.32,0.0
583,2023-01-25T07:00:00Z,1,2023,2,0.00,0.00,0.00,-2.76,0.0
584,2023-01-25T08:00:00Z,1,2023,3,0.00,0.00,0.00,-3.55,0.0
585,2023-01-25T09:00:00Z,1,2023,4,0.00,0.00,0.00,-4.33,0.0
586,2023-01-25T10:00:00Z,1,2023,5,0.00,0.00,0.00,-4.90,0.0
587,2023-01-25T11:00:00Z,1,2023,6,0.00,0.00,0.00,-5.22,0.0
588,2023-01-25T12:00:00Z,1,2023,7,15.15,0.00,15.41,-4.57,0.0
589,2023-01-25T13:00:00Z,1,2023,8,80.18,0.00,70.96,-2.83,0.0
590,2023-01-25T14:00:00Z,1,2023,9,148.00,0.00,126.48,-1.24,0.0
591,2023-01-25T15:00:00Z,1,2023,10,197.23,0.45,167.87,-0.75,0.0
592,2023-01-25T16:00:00Z,1,2023,11,209.98,0.13,177.67,0.25,0.0
593,2023-01-25T17:00:00Z,1,2023,12,217.32,0.13,183.90,0.84,0.0
594,2023-01-25T18:00:00Z,1,2023,13,112.43,0.00,95.73,0.87,0.0
595,2023-01-25T19:00:00Z,1,2023,14,71.47,0.00,61.08,0.77,0.0
596,2023-01-25T20:00:00Z,1,2023,15,41.05,0.00,36.33,0.57,0.0
597,2023-01-25T21:00:00Z,1,2023,16,9.73,0.00,10.01,0.45,0.0
598,2023-01-25T22:00:00Z,1,2023,17,0.00,0.00,0.00,0.47,0.0
599,2023-01-25T23:00:00Z,1,2023,18,0.00,0.00,0.00,0.47,0.0
600,2023-01-26T00:00:00Z,1,2023,19,0.00,0.00,0.00,0.37,0.0
601,2023-01-26T01:00:00Z,1,2023,20,0.00,0.00,0.00,0.43,2.3
602,2023-01-26T02:00:00Z,1,2023,21,0.00,0.00,0.00,0.60,1.0
603,2023-01-26T03:00:00Z,1,2023,22,0.00,0.00,0.00,1.16,2.0
604,2023-01-26T04:00:00Z,1,2023,23,0.00,0.00,0.00,1.85,2.5
605,2023-01-26T05:00:00Z,1,2023,0,0.00,0.00,0.00,2.57,2.3
606,2023-01-26T06:00:00Z,1,2023,1,0.00,0.00,0.00,3.29,4.3
607,2023-01-26T07:00:00Z,1,2023,2,0.00,0.00,0.00,3.69,3.6
608,2023-01-26T08:00:00Z,1,2023,3,0.00,0.00,0.00,4.00,3.0
609,2023-01-26T09:00:00Z,1,2023,4,0.00,0.00,0.00,4.18,2.8
610,2023-01-26T10:00:00Z,1,2023,5,0.00,0.00,0.00,4.05,0.5
611,2023-01-26T11:00:00Z,1,2023,6,0.00,0.00,0.00,3.45,1.8
612,2023-01-26T12:00:00Z,1,2023,7,16.38,6.07,16.58,3.16,0.0
613,2023-01-26T13:00:00Z,1,2023,8,64.53,57.14,53.71,3.44,0.0
614,2023-01-26T14:00:00Z,1,2023,9,130.20,81.13,97.47,3.21,0.0
615,2023-01-26T15:00:00Z,1,2023,10,180.75,140.29,128.30,2.86,0.0
616,2023-01-26T16:00:00Z,1,2023,11,213.15,175.09,138.36,3.19,0.0
617,2023-01-26T17:00:00Z,1,2023,12,185.15,78.07,140.91,3.71,0.0
618,2023-01-26T18:00:00Z,1,2023,13,174.93,102.93,132.70,4.09,0.0
619,2023-01-26T19:00:00Z,1,2023,14,129.38,116.58,92.32,4.03,0.0
620,2023-01-26T20:00:00Z,1,2023,15,67.90,113.72,48.22,3.27,0.0
621,2023-01-26T21:00:00Z,1,2023,16,8.65,36.37,8.65,2.10,0.0
622,2023-01-26T22:00:00Z,1,2023,17,0.00,0.00,0.00,1.12,0.0
623,2023-01-26T23:00:00Z,1,2023,18,0.00,0.00,0.00,0.38,0.0
624,2023-01-27T00:00:00Z,1,2023,19,0.00,0.00,0.00,-0.31,0.0
625,2023-01-27T01:00:00Z,1,2023,20,0.00,0.00,0.00,-0.86,0.0
626,2023-01-27T02:00:00Z,1,2023,21,0.00,0.00,0.00,-1.31,0.0
