hour,time_utc,month,source_year,local_hour,ghi,dni,dhi,t2m
6329,2023-09-21T17:00:00Z,9,2023,13,782.70,685.91,185.48,30.81
6330,2023-09-21T18:00:00Z,9,2023,14,727.88,635.62,189.97,30.86
6331,2023-09-21T19:00:00Z,9,2023,15,558.58,631.99,132.11,30.44
6332,2023-09-21T20:00:00Z,9,2023,16,380.77,434.37,137.36,29.61
6333,2023-09-21T21:00:00Z,9,2023,17,226.90,295.21,119.28,28.51
6334,2023-09-21T22:00:00Z,9,2023,18,90.07,160.95,54.34,27.05
6335,2023-09-21T23:00:00Z,9,2023,19,3.17,8.52,4.53,25.09
6336,2023-09-22T00:00:00Z,9,2023,20,0.00,0.00,0.00,24.04
6337,2023-09-22T01:00:00Z,9,2023,21,0.00,0.00,0.00,23.43
6338,2023-09-22T02:00:00Z,9,2023,22,0.00,0.00,0.00,23.01
6339,2023-09-22T03:00:00Z,9,2023,23,0.00,0.00,0.00,22.78
6340,2023-09-22T04:00:00Z,9,2023,0,0.00,0.00,0.00,22.72
6341,2023-09-22T05:00:00Z,9,2023,1,0.00,0.00,0.00,22.59
6342,2023-09-22T06:00:00Z,9,2023,2,0.00,0.00,0.00,22.36
6343,2023-09-22T07:00:00Z,9,2023,3,0.00,0.00,0.00,22.16
6344,2023-09-22T08:00:00Z,9,2023,4,0.00,0.00,0.00,22.08
6345,2023-09-22T09:00:00Z,9,2023,5,0.00,0.00,0.00,22.05
6346,2023-09-22T10:00:00Z,9,2023,6,0.00,0.00,0.00,21.94
6347,2023-09-22T11:00:00Z,9,2023,7,26.80,156.65,15.58,22.09
6348,2023-09-22T12:00:00Z,9,2023,8,211.25,597.99,49.85,23.67
6349,2023-09-22T13:00:00Z,9,2023,9,411.42,681.80,88.55,25.62
6350,2023-09-22T14:00:00Z,9,2023,10,604.17,750.71,118.64,27.62
6351,2023-09-22T15:00:00Z,9,2023,11,682.08,662.83,162.81,28.68
6352,2023-09-22T16:00:00Z,9,2023,12,704.83,666.81,151.12,29.33
6353,2023-09-22T17:00:00Z,9,2023,13,735.58,667.65,187.36,29.71
6354,2023-09-22T18:00:00Z,9,2023,14,684.70,532.54,236.16,29.86
6355,2023-09-22T19:00:00Z,9,2023,15,603.20,553.24,200.57,29.86
6356,2023-09-22T20:00:00Z,9,2023,16,439.12,505.42,159.85,29.46
6357,2023-09-22T21:00:00Z,9,2023,17,267.92,393.11,109.83,28.71
6358,2023-09-22T22:00:00Z,9,2023,18,105.05,278.24,54.57,27.27
6359,2023-09-22T23:00:00Z,9,2023,19,3.62,10.13,5.21,25.20
6360,2023-09-23T00:00:00Z,9,2023,20,0.00,0.00,0.00,24.07
6361,2023-09-23T01:00:00Z,9,2023,21,0.00,0.00,0.00,23.20
6362,2023-09-23T02:00:00Z,9,2023,22,0.00,0.00,0.00,22.39
6363,2023-09-23T03:00:00Z,9,2023,23,0.00,0.00,0.00,21.70
6364,2023-09-23T04:00:00Z,9,2023,0,0.00,0.00,0.00,21.15
6365,2023-09-23T05:00:00Z,9,2023,1,0.00,0.00,0.00,20.82
6366,2023-09-23T06:00:00Z,9,2023,2,0.00,0.00,0.00,20.62
6367,2023-09-23T07:00:00Z,9,2023,3,0.00,0.00,0.00,20.15
6368,2023-09-23T08:00:00Z,9,2023,4,0.00,0.00,0.00,19.51
6369,2023-09-23T09:00:00Z,9,2023,5,0.00,0.00,0.00,19.06
6370,2023-09-23T10:00:00Z,9,2023,6,0.00,0.00,0.00,18.61
6371,2023-09-23T11:00:00Z,9,2023,7,25.10,114.33,16.98,18.55
6372,2023-09-23T12:00:00Z,9,2023,8,210.27,550.44,59.62,20.89
6373,2023-09-23T13:00:00Z,9,2023,9,430.17,724.02,86.21,23.74
6374,2023-09-23T14:00:00Z,9,2023,10,632.65,822.40,100.79,26.28
6375,2023-09-23T15:00:00Z,9,2023,11,786.12,880.26,104.47,27.63
6376,2023-09-23T16:00:00Z,9,2023,12,877.72,894.05,113.44,28.70
6377,2023-09-23T17:00:00Z,9,2023,13,881.42,824.85,149.48,29.50
6378,2023-09-23T18:00:00Z,9,2023,14,832.08,818.39,143.10,29.99
6379,2023-09-23T19:00:00Z,9,2023,15,700.72,803.08,139.79,30.10
6380,2023-09-23T20:00:00Z,9,2023,16,537.08,698.55,120.68,29.73
6381,2023-09-23T21:00:00Z,9,2023,17,328.85,569.08,102.43,29.02
6382,2023-09-23T22:00:00Z,9,2023,18,122.80,313.07,60.47,27.32
6383,2023-09-23T23:00:00Z,9,2023,19,0.00,0.00,0.00,24.30
6384,2023-09-24T00:00:00Z,9,2023,20,0.00,0.00,0.00,23.20
6385,2023-09-24T01:00:00Z,9,2023,21,0.00,0.00,0.00,22.57
6386,2023-09-24T02:00:00Z,9,2023,22,0.00,0.00,0.00,21.90
6387,2023-09-24T03:00:00Z,9,2023,23,0.00,0.00,0.00,21.32
6388,2023-09-24T04:00:00Z,9,2023,0,0.00,0.00,0.00,20.93
6389,2023-09-24T05:00:00Z,9,2023,1,0.00,0.00,0.00,20.66
6390,2023-09-24T06:00:00Z,9,2023,2,0.00,0.00,0.00,20.49
6391,2023-09-24T07:00:00Z,9,2023,3,0.00,0.00,0.00,20.41
6392,2023-09-24T08:00:00Z,9,2023,4,0.00,0.00,0.00,20.33
6393,2023-09-24T09:00:00Z,9,2023,5,0.00,0.00,0.00,20.26
6394,2023-09-24T10:00:00Z,9,2023,6,0.00,0.00,0.00,20.13
6395,2023-09-24T11:00:00Z,9,2023,7,20.02,19.09,22.41,20.13
6396,2023-09-24T12:00:00Z,9,2023,8,176.10,167.88,125.37,22.47
6397,2023-09-24T13:00:00Z,9,2023,9,366.17,264.25,249.29,24.70
6398,2023-09-24T14:00:00Z,9,2023,10,540.92,428.30,312.19,27.74
6399,2023-09-24T15:00:00Z,9,2023,11,655.03,470.21,310.34,29.29
6400,2023-09-24T16:00:00Z,9,2023,12,715.85,407.72,364.32,30.23
6401,2023-09-24T17:00:00Z,9,2023,13,720.80,406.69,345.05,30.90
6402,2023-09-24T18:00:00Z,9,2023,14,664.95,437.29,304.37,31.28
6403,2023-09-24T19:00:00Z,9,2023,15,621.65,523.45,280.04,31.33
6404,2023-09-24T20:00:00Z,9,2023,16,466.02,432.14,205.69,31.14
6405,2023-09-24T21:00:00Z,9,2023,17,292.27,333.93,163.15,30.47
6406,2023-09-24T22:00:00Z,9,2023,18,103.57,193.10,70.82,29.06
6407,2023-09-24T23:00:00Z,9,2023,19,0.00,0.00,0.00,26.27
6408,2023-09-25T00:00:00Z,9,2023,20,0.00,0.00,0.00,25.40
6409,2023-09-25T01:00:00Z,9,2023,21,0.00,0.00,0.00,25.00
6410,2023-09-25T02:00:00Z,9,2023,22,0.00,0.00,0.00,24.63
6411,2023-09-25T03:00:00Z,9,2023,23,0.00,0.00,0.00,24.37
6412,2023-09-25T04:00:00Z,9,2023,0,0.00,0.00,0.00,24.15
6413,2023-09-25T05:00:00Z,9,2023,1,0.00,0.00,0.00,23.94
6414,2023-09-25T06:00:00Z,9,2023,2,0.00,0.00,0.00,23.70
6415,2023-09-25T07:00:00Z,9,2023,3,0.00,0.00,0.00,23.46
6416,2023-09-25T08:00:00Z,9,2023,4,0.00,0.00,0.00,23.26
6417,2023-09-25T09:00:00Z,9,2023,5,0.00,0.00,0.00,23.13
6418,2023-09-25T10:00:00Z,9,2023,6,0.00,0.00,0.00,23.20
6419,2023-09-25T11:00:00Z,9,2023,7,20.25,52.51,20.36,23.40
6420,2023-09-25T12:00:00Z,9,2023,8,186.20,429.43,88.06,24.73
6421,2023-09-25T13:00:00Z,9,2023,9,367.80,536.41,136.12,26.97
6422,2023-09-25T14:00:00Z,9,2023,10,541.15,671.67,130.00,29.06
6423,2023-09-25T15:00:00Z,9,2023,11,709.42,738.06,165.12,30.75
6424,2023-09-25T16:00:00Z,9,2023,12,719.72,537.07,277.98,31.94
6425,2023-09-25T17:00:00Z,9,2023,13,768.60,585.21,264.33,32.72
6426,2023-09-25T18:00:00Z,9,2023,14,649.00,638.61,163.42,33.12
6427,2023-09-25T19:00:00Z,9,2023,15,581.50,613.98,150.67,33.13
6428,2023-09-25T20:00:00Z,9,2023,16,422.65,536.39,137.21,32.86
6429,2023-09-25T21:00:00Z,9,2023,17,244.65,306.29,128.78,32.17
6430,2023-09-25T22:00:00Z,9,2023,18,92.22,118.94,71.92,30.56
6431,2023-09-25T23:00:00Z,9,2023,19,0.00,0.00,0.00,28.32
6432,2023-09-26T00:00:00Z,9,2023,20,0.00,0.00,0.00,27.31
6433,2023-09-26T01:00:00Z,9,2023,21,0.00,0.00,0.00,26.48
6434,2023-09-26T02:00:00Z,9,2023,22,0.00,0.00,0.00,25.96
6435,2023-09-26T03:00:00Z,9,2023,23,0.00,0.00,0.00,25.87
6436,2023-09-26T04:00:00Z,9,2023,0,0.00,0.00,0.00,25.59
6437,2023-09-26T05:00:00Z,9,2023,1,0.00,0.00,0.00,25.27
6438,2023-09-26T06:00:00Z,9,2023,2,0.00,0.00,0.00,25.01
6439,2023-09-26T07:00:00Z,9,2023,3,0.00,0.00,0.00,24.77
6440,2023-09-26T08:00:00Z,9,2023,4,0.00,0.00,0.00,24.58
6441,2023-09-26T09:00:00Z,9,2023,5,0.00,0.00,0.00,24.41
6442,2023-09-26T10:00:00Z,9,2023,6,0.00,0.00,0.00,24.27
6443,2023-09-26T11:00:00Z,9,2023,7,21.20,74.49,18.63,24.27
6444,2023-09-26T12:00:00Z,9,2023,8,185.43,396.65,81.36,25.46
6445,2023-09-26T13:00:00Z,9,2023,9,358.27,495.74,136.66,26.41
6446,2023-09-26T14:00:00Z,9,2023,10,534.45,548.28,193.20,27.73
6447,2023-09-26T15:00:00Z,9,2023,11,594.45,298.66,357.38,28.59
6448,2023-09-26T16:00:00Z,9,2023,12,599.08,161.32,462.79,29.34
6449,2023-09-26T17:00:00Z,9,2023,13,578.97,156.82,441.04,29.70
6450,2023-09-26T18:00:00Z,9,2023,14,504.12,28.35,400.91,29.87
6451,2023-09-26T19:00:00Z,9,2023,15,413.65,20.60,346.56,29.75
6452,2023-09-26T20:00:00Z,9,2023,16,358.83,72.18,291.97,29.55
6453,2023-09-26T21:00:00Z,9,2023,17,200.48,40.61,169.87,29.01
6454,2023-09-26T22:00:00Z,9,2023,18,73.18,28.86,62.52,28.02
6455,2023-09-26T23:00:00Z,9,2023,19,0.00,0.00,0.00,27.10
6456,2023-09-27T00:00:00Z,9,2023,20,0.00,0.00,0.00,26.21
6457,2023-09-27T01:00:00Z,9,2023,21,0.00,0.00,0.00,25.54
6458,2023-09-27T02:00:00Z,9,2023,22,0.00,0.00,0.00,25.13
6459,2023-09-27T03:00:00Z,9,2023,23,0.00,0.00,0.00,24.87
6460,2023-09-27T04:00:00Z,9,2023,0,0.00,0.00,0.00,24.77
6461,2023-09-27T05:00:00Z,9,2023,1,0.00,0.00,0.00,24.76
6462,2023-09-27T06:00:00Z,9,2023,2,0.00,0.00,0.00,24.70
6463,2023-09-27T07:00:00Z,9,2023,3,0.00,0.00,0.00,24.61
6464,2023-09-27T08:00:00Z,9,2023,4,0.00,0.00,0.00,24.48
6465,2023-09-27T09:00:00Z,9,2023,5,0.00,0.00,0.00,24.37
6466,2023-09-27T10:00:00Z,9,2023,6,0.00,0.00,0.00,24.36
6467,2023-09-27T11:00:00Z,9,2023,7,9.65,0.00,9.93,24.43
6468,2023-09-27T12:00:00Z,9,2023,8,103.50,28.01,86.79,25.37
6469,2023-09-27T13:00:00Z,9,2023,9,225.98,19.78,193.84,25.98
6470,2023-09-27T14:00:00Z,9,2023,10,339.48,29.51,282.41,26.82
6471,2023-09-27T15:00:00Z,9,2023,11,506.52,176.82,318.00,27.63
6472,2023-09-27T16:00:00Z,9,2023,12,514.42,197.26,310.36,28.39
6473,2023-09-27T17:00:00Z,9,2023,13,549.72,148.07,366.35,28.97
6474,2023-09-27T18:00:00Z,9,2023,14,559.67,316.98,283.75,29.19
6475,2023-09-27T19:00:00Z,9,2023,15,403.48,175.75,244.26,29.09
6476,2023-09-27T20:00:00Z,9,2023,16,259.48,106.03,179.10,28.74
6477,2023-09-27T21:00:00Z,9,2023,17,149.75,36.76,125.22,28.06
6478,2023-09-27T22:00:00Z,9,2023,18,49.15,7.81,43.88,26.72
6479,2023-09-27T23:00:00Z,9,2023,19,0.00,0.00,0.00,25.62
6480,2023-09-28T00:00:00Z,9,2023,20,0.00,0.00,0.00,25.17
6481,2023-09-28T01:00:00Z,9,2023,21,0.00,0.00,0.00,25.01
6482,2023-09-28T02:00:00Z,9,2023,22,0.00,0.00,0.00,24.85
6483,2023-09-28T03:00:00Z,9,2023,23,0.00,0.00,0.00,24.68
6484,2023-09-28T04:00:00Z,9,2023,0,0.00,0.00,0.00,24.50
6485,2023-09-28T05:00:00Z,9,2023,1,0.00,0.00,0.00,24.31
6486,2023-09-28T06:00:00Z,9,2023,2,0.00,0.00,0.00,24.12
6487,2023-09-28T07:00:00Z,9,2023,3,0.00,0.00,0.00,23.91
6488,2023-09-28T08:00:00Z,9,2023,4,0.00,0.00,0.00,23.77
6489,2023-09-28T09:00:00Z,9,2023,5,0.00,0.00,0.00,23.60
6490,2023-09-28T10:00:00Z,9,2023,6,0.00,0.00,0.00,23.41
6491,2023-09-28T11:00:00Z,9,2023,7,17.38,27.19,18.64,23.45
6492,2023-09-28T12:00:00Z,9,2023,8,149.12,275.03,80.04,24.92
6493,2023-09-28T13:00:00Z,9,2023,9,279.00,394.35,114.09,26.07
6494,2023-09-28T14:00:00Z,9,2023,10,423.98,357.74,200.50,27.26
6495,2023-09-28T15:00:00Z,9,2023,11,502.17,385.34,222.68,28.32
6496,2023-09-28T16:00:00Z,9,2023,12,510.12,387.61,203.08,29.02
6497,2023-09-28T17:00:00Z,9,2023,13,608.90,401.63,250.27,29.55
6498,2023-09-28T18:00:00Z,9,2023,14,449.17,301.18,211.04,30.09
6499,2023-09-28T19:00:00Z,9,2023,15,345.55,336.11,171.64,30.37
6500,2023-09-28T20:00:00Z,9,2023,16,251.48,290.14,127.52,30.16
6501,2023-09-28T21:00:00Z,9,2023,17,178.60,328.12,74.49,29.20
6502,2023-09-28T22:00:00Z,9,2023,18,76.57,204.23,44.05,27.81
6503,2023-09-28T23:00:00Z,9,2023,19,0.00,0.00,0.00,26.18
6504,2023-09-29T00:00:00Z,9,2023,20,0.00,0.00,0.00,25.33
6505,2023-09-29T01:00:00Z,9,2023,21,0.00,0.00,0.00,24.89
6506,2023-09-29T02:00:00Z,9,2023,22,0.00,0.00,0.00,24.67
6507,2023-09-29T03:00:00Z,9,2023,23,0.00,0.00,0.00,24.53
6508,2023-09-29T04:00:00Z,9,2023,0,0.00,0.00,0.00,24.41
6509,2023-09-29T05:00:00Z,9,2023,1,0.00,0.00,0.00,24.36
6510,2023-09-29T06:00:00Z,9,2023,2,0.00,0.00,0.00,24.25
6511,2023-09-29T07:00:00Z,9,2023,3,0.00,0.00,0.00,24.13
6512,2023-09-29T08:00:00Z,9,2023,4,0.00,0.00,0.00,24.00
6513,2023-09-29T09:00:00Z,9,2023,5,0.00,0.00,0.00,23.84
6514,2023-09-29T10:00:00Z,9,2023,6,0.00,0.00,0.00,23.75
6515,2023-09-29T11:00:00Z,9,2023,7,14.68,34.49,16.33,23.87
6516,2023-09-29T12:00:00Z,9,2023,8,120.90,215.96,66.66,25.08
6517,2023-09-29T13:00:00Z,9,2023,9,227.00,289.76,109.29,26.49
6518,2023-09-29T14:00:00Z,9,2023,10,358.90,225.46,205.12,27.98
6519,2023-09-29T15:00:00Z,9,2023,11,497.50,357.94,220.17,29.32
6520,2023-09-29T16:00:00Z,9,2023,12,569.40,385.27,250.67,29.98
6521,2023-09-29T17:00:00Z,9,2023,13,592.00,235.37,360.77,30.48
6522,2023-09-29T18:00:00Z,9,2023,14,556.70,173.89,352.56,30.53
6523,2023-09-29T19:00:00Z,9,2023,15,420.80,206.24,248.09,30.29
6524,2023-09-29T20:00:00Z,9,2023,16,301.15,177.07,204.91,29.77
6525,2023-09-29T21:00:00Z,9,2023,17,172.35,75.66,139.76,28.84
6526,2023-09-29T22:00:00Z,9,2023,18,60.90,34.04,49.02,27.67
6527,2023-09-29T23:00:00Z,9,2023,19,0.00,0.00,0.00,26.53
6528,2023-09-30T00:00:00Z,9,2023,20,0.00,0.00,0.00,25.99
6529,2023-09-30T01:00:00Z,9,2023,21,0.00,0.00,0.00,25.74
6530,2023-09-30T02:00:00Z,9,2023,22,0.00,0.00,0.00,25.59
6531,2023-09-30T03:00:00Z,9,2023,23,0.00,0.00,0.00,25.47
6532,2023-09-30T04:00:00Z,9,2023,0,0.00,0.00,0.00,25.35
6533,2023-09-30T05:00:00Z,9,2023,1,0.00,0.00,0.00,25.20
6534,2023-09-30T06:00:00Z,9,2023,2,0.00,0.00,0.00,25.13
6535,2023-09-30T07:00:00Z,9,2023,3,0.00,0.00,0.00,25.06
6536,2023-09-30T08:00:00Z,9,2023,4,0.00,0.00,0.00,24.97
6537,2023-09-30T09:00:00Z,9,2023,5,0.00,0.00,0.00,24.84
6538,2023-09-30T10:00:00Z,9,2023,6,0.00,0.00,0.00,24.71
6539,2023-09-30T11:00:00Z,9,2023,7,11.85,11.92,13.33,24.74
6540,2023-09-30T12:00:00Z,9,2023,8,109.60,47.84,90.25,25.99
6541,2023-09-30T13:00:00Z,9,2023,9,260.80,81.09,210.41,27.20
6542,2023-09-30T14:00:00Z,9,2023,10,414.25,118.12,289.91,28.53
6543,2023-09-30T15:00:00Z,9,2023,11,505.73,224.36,306.26,29.63
6544,2023-09-30T16:00:00Z,9,2023,12,538.12,185.82,339.99,30.40
6545,2023-09-30T17:00:00Z,9,2023,13,621.10,354.79,310.25,30.88
6546,2023-09-30T18:00:00Z,9,2023,14,643.92,524.00,219.96,30.78
6547,2023-09-30T19:00:00Z,9,2023,15,476.15,374.02,221.99,30.05
6548,2023-09-30T20:00:00Z,9,2023,16,303.27,365.69,140.03,29.11
6549,2023-09-30T21:00:00Z,9,2023,17,186.80,181.22,122.68,28.10
6550,2023-09-30T22:00:00Z,9,2023,18,63.17,56.42,51.22,27.24
6551,2023-09-30T23:00:00Z,9,2023,19,0.00,0.00,0.00,26.29
6552,2023-10-01T00:00:00Z,10,2023,20,0.00,0.00,0.00,25.92
6553,2023-10-01T01:00:00Z,10,2023,21,0.00,0.00,0.00,25.70
6554,2023-10-01T02:00:00Z,10,2023,22,0.00,0.00,0.00,25.54
6555,2023-10-01T03:00:00Z,10,2023,23,0.00,0.00,0.00,25.43
6556,2023-10-01T04:00:00Z,10,2023,0,0.00,0.00,0.00,25.35
6557,2023-10-01T05:00:00Z,10,2023,1,0.00,0.00,0.00,25.25
6558,2023-10-01T06:00:00Z,10,2023,2,0.00,0.00,0.00,25.23
6559,2023-10-01T07:00:00Z,10,2023,3,0.00,0.00,0.00,25.22
6560,2023-10-01T08:00:00Z,10,2023,4,0.00,0.00,0.00,25.21
6561,2023-10-01T09:00:00Z,10,2023,5,0.00,0.00,0.00,25.08
6562,2023-10-01T10:00:00Z,10,2023,6,0.00,0.00,0.00,24.91
6563,2023-10-01T11:00:00Z,10,2023,7,10.68,18.86,12.17,24.82
6564,2023-10-01T12:00:00Z,10,2023,8,70.93,76.02,50.28,25.48
6565,2023-10-01T13:00:00Z,10,2023,9,151.23,81.60,113.23,26.30
6566,2023-10-01T14:00:00Z,10,2023,10,221.15,66.13,165.73,27.21
6567,2023-10-01T15:00:00Z,10,2023,11,298.50,98.75,191.47,27.90
6568,2023-10-01T16:00:00Z,10,2023,12,346.08,71.46,252.88,28.09
6569,2023-10-01T17:00:00Z,10,2023,13,322.23,93.14,212.50,27.87
6570,2023-10-01T18:00:00Z,10,2023,14,283.15,53.57,199.16,27.46
6571,2023-10-01T19:00:00Z,10,2023,15,254.23,19.23,210.56,26.91
6572,2023-10-01T20:00:00Z,10,2023,16,191.38,37.69,153.91,26.12
6573,2023-10-01T21:00:00Z,10,2023,17,112.65,152.08,67.82,25.48
6574,2023-10-01T22:00:00Z,10,2023,18,45.67,80.98,32.03,24.98
6575,2023-10-01T23:00:00Z,10,2023,19,0.00,0.00,0.00,24.52
6576,2023-10-02T00:00:00Z,10,2023,20,0.00,0.00,0.00,24.17
6577,2023-10-02T01:00:00Z,10,2023,21,0.00,0.00,0.00,23.91
6578,2023-10-02T02:00:00Z,10,2023,22,0.00,0.00,0.00,23.67
6579,2023-10-02T03:00:00Z,10,2023,23,0.00,0.00,0.00,23.48
6580,2023-10-02T04:00:00Z,10,2023,0,0.00,0.00,0.00,23.32
6581,2023-10-02T05:00:00Z,10,2023,1,0.00,0.00,0.00,23.30
6582,2023-10-02T06:00:00Z,10,2023,2,0.00,0.00,0.00,23.22
6583,2023-10-02T07:00:00Z,10,2023,3,0.00,0.00,0.00,23.01
6584,2023-10-02T08:00:00Z,10,2023,4,0.00,0.00,0.00,22.81
6585,2023-10-02T09:00:00Z,10,2023,5,0.00,0.00,0.00,22.71
6586,2023-10-02T10:00:00Z,10,2023,6,0.00,0.00,0.00,22.77
6587,2023-10-02T11:00:00Z,10,2023,7,15.80,39.88,16.14,22.93
6588,2023-10-02T12:00:00Z,10,2023,8,141.70,279.86,70.98,24.55
6589,2023-10-02T13:00:00Z,10,2023,9,282.77,351.27,132.52,26.18
6590,2023-10-02T14:00:00Z,10,2023,10,400.05,412.76,171.80,27.47
6591,2023-10-02T15:00:00Z,10,2023,11,586.72,428.79,261.12,28.43
6592,2023-10-02T16:00:00Z,10,2023,12,640.33,475.63,240.82,28.94
6593,2023-10-02T17:00:00Z,10,2023,13,740.40,612.05,219.84,29.16
6594,2023-10-02T18:00:00Z,10,2023,14,691.30,546.79,244.81,29.08
6595,2023-10-02T19:00:00Z,10,2023,15,578.17,539.27,184.80,28.74
6596,2023-10-02T20:00:00Z,10,2023,16,433.55,456.09,171.39,28.06
6597,2023-10-02T21:00:00Z,10,2023,17,239.93,303.15,124.76,27.12
6598,2023-10-02T22:00:00Z,10,2023,18,66.47,96.60,47.60,25.87
6599,2023-10-02T23:00:00Z,10,2023,19,0.00,0.00,0.00,24.41
6600,2023-10-03T00:00:00Z,10,2023,20,0.00,0.00,0.00,24.00
6601,2023-10-03T01:00:00Z,10,2023,21,0.00,0.00,0.00,23.84
6602,2023-10-03T02:00:00Z,10,2023,22,0.00,0.00,0.00,23.65
6603,2023-10-03T03:00:00Z,10,2023,23,0.00,0.00,0.00,23.41
6604,2023-10-03T04:00:00Z,10,2023,0,0.00,0.00,0.00,23.60
6605,2023-10-03T05:00:00Z,10,2023,1,0.00,0.00,0.00,23.40
6606,2023-10-03T06:00:00Z,10,2023,2,0.00,0.00,0.00,22.99
6607,2023-10-03T07:00:00Z,10,2023,3,0.00,0.00,0.00,22.64
6608,2023-10-03T08:00:00Z,10,2023,4,0.00,0.00,0.00,22.42
6609,2023-10-03T09:00:00Z,10,2023,5,0.00,0.00,0.00,22.22
6610,2023-10-03T10:00:00Z,10,2023,6,0.00,0.00,0.00,21.84
6611,2023-10-03T11:00:00Z,10,2023,7,13.12,10.23,13.13,21.63
6612,2023-10-03T12:00:00Z,10,2023,8,140.93,178.15,88.83,23.47
6613,2023-10-03T13:00:00Z,10,2023,9,334.15,339.03,172.67,25.43
6614,2023-10-03T14:00:00Z,10,2023,10,498.48,430.37,210.01,27.04
6615,2023-10-03T15:00:00Z,10,2023,11,587.65,410.39,259.32,28.02
6616,2023-10-03T16:00:00Z,10,2023,12,703.55,536.45,238.50,28.63
6617,2023-10-03T17:00:00Z,10,2023,13,702.95,393.06,337.87,29.08
6618,2023-10-03T18:00:00Z,10,2023,14,657.55,498.92,242.64,29.20
6619,2023-10-03T19:00:00Z,10,2023,15,569.17,450.69,231.71,29.01
6620,2023-10-03T20:00:00Z,10,2023,16,404.67,404.85,184.16,28.51
6621,2023-10-03T21:00:00Z,10,2023,17,221.73,399.43,85.46,27.66
6622,2023-10-03T22:00:00Z,10,2023,18,65.65,193.92,39.67,26.44
6623,2023-10-03T23:00:00Z,10,2023,19,0.00,0.00,0.00,24.63
6624,2023-10-04T00:00:00Z,10,2023,20,0.00,0.00,0.00,23.93
6625,2023-10-04T01:00:00Z,10,2023,21,0.00,0.00,0.00,23.51
6626,2023-10-04T02:00:00Z,10,2023,22,0.00,0.00,0.00,23.17
6627,2023-10-04T03:00:00Z,10,2023,23,0.00,0.00,0.00,22.99
6628,2023-10-04T04:00:00Z,10,2023,0,0.00,0.00,0.00,22.89
6629,2023-10-04T05:00:00Z,10,2023,1,0.00,0.00,0.00,22.83
6630,2023-10-04T06:00:00Z,10,2023,2,0.00,0.00,0.00,22.79
6631,2023-10-04T07:00:00Z,10,2023,3,0.00,0.00,0.00,22.82
6632,2023-10-04T08:00:00Z,10,2023,4,0.00,0.00,0.00,22.98
6633,2023-10-04T09:00:00Z,10,2023,5,0.00,0.00,0.00,22.91
6634,2023-10-04T10:00:00Z,10,2023,6,0.00,0.00,0.00,22.87
6635,2023-10-04T11:00:00Z,10,2023,7,17.50,101.80,12.43,22.86
6636,2023-10-04T12:00:00Z,10,2023,8,181.95,514.82,57.35,24.12
6637,2023-10-04T13:00:00Z,10,2023,9,389.10,666.84,92.54,25.63
6638,2023-10-04T14:00:00Z,10,2023,10,572.53,742.50,118.88,27.10
6639,2023-10-04T15:00:00Z,10,2023,11,664.40,713.12,161.43,28.07
6640,2023-10-04T16:00:00Z,10,2023,12,677.55,658.50,169.87,28.72
6641,2023-10-04T17:00:00Z,10,2023,13,722.15,577.00,236.91,29.03
6642,2023-10-04T18:00:00Z,10,2023,14,655.40,553.52,212.93,29.18
6643,2023-10-04T19:00:00Z,10,2023,15,535.90,501.74,199.38,28.94
6644,2023-10-04T20:00:00Z,10,2023,16,442.75,579.85,143.85,28.28
6645,2023-10-04T21:00:00Z,10,2023,17,249.35,528.00,73.67,27.56
6646,2023-10-04T22:00:00Z,10,2023,18,70.22,242.96,34.90,26.50
6647,2023-10-04T23:00:00Z,10,2023,19,0.00,0.00,0.00,25.01
6648,2023-10-05T00:00:00Z,10,2023,20,0.00,0.00,0.00,24.36
6649,2023-10-05T01:00:00Z,10,2023,21,0.00,0.00,0.00,23.99
6650,2023-10-05T02:00:00Z,10,2023,22,0.00,0.00,0.00,23.68
6651,2023-10-05T03:00:00Z,10,2023,23,0.00,0.00,0.00,23.48
6652,2023-10-05T04:00:00Z,10,2023,0,0.00,0.00,0.00,23.43
6653,2023-10-05T05:00:00Z,10,2023,1,0.00,0.00,0.00,23.56
6654,2023-10-05T06:00:00Z,10,2023,2,0.00,0.00,0.00,23.64
6655,2023-10-05T07:00:00Z,10,2023,3,0.00,0.00,0.00,23.75
6656,2023-10-05T08:00:00Z,10,2023,4,0.00,0.00,0.00,23.79
6657,2023-10-05T09:00:00Z,10,2023,5,0.00,0.00,0.00,23.75
6658,2023-10-05T10:00:00Z,10,2023,6,0.00,0.00,0.00,23.54
6659,2023-10-05T11:00:00Z,10,2023,7,16.75,95.86,14.20,23.31
6660,2023-10-05T12:00:00Z,10,2023,8,163.27,467.74,55.12,25.14
6661,2023-10-05T13:00:00Z,10,2023,9,347.62,550.15,107.66,26.70
6662,2023-10-05T14:00:00Z,10,2023,10,510.35,607.89,160.00,28.05
6663,2023-10-05T15:00:00Z,10,2023,11,652.17,652.88,189.48,29.08
6664,2023-10-05T16:00:00Z,10,2023,12,676.38,627.32,187.01,29.71
6665,2023-10-05T17:00:00Z,10,2023,13,723.00,558.62,241.44,30.06
6666,2023-10-05T18:00:00Z,10,2023,14,608.58,665.97,126.42,30.08
6667,2023-10-05T19:00:00Z,10,2023,15,580.20,589.42,185.80,29.83
6668,2023-10-05T20:00:00Z,10,2023,16,431.42,623.77,106.48,29.36
